run_label,severity_bucket,n,avg_reward,pos_rate,action1_rate,mean_p_action1,wait_share,engage_share
run_20260305_092522_718106_R30_O_10_90_PPO_S42,high(6+),75,0.4266666666666667,0.4266666666666667,0.013333333333333334,0.004929819417496471,0.9866666666666667,0.013333333333333334
run_20260305_092522_718106_R30_O_10_90_PPO_S42,low(2-3),26,0.4230769230769231,0.4230769230769231,0.0,0.005017660056742288,1.0,0.0
run_20260305_092522_718106_R30_O_10_90_PPO_S42,mid(4-5),98,0.6020408163265306,0.6020408163265306,0.0,0.004915618472108468,1.0,0.0
run_20260305_092522_718106_R30_O_10_90_PPO_S42,unknown,31,0.48148148148148145,0.41935483870967744,0.0,0.00490380201178287,0.8709677419354839,0.0
